Year,State,Atkin05,Gini,RMeanDev,Theil
2005,Wyoming,0.35,0.63,0.90,1.23
2006,United States,0.33,0.62,0.89,1.04
2006,Alabama,0.29,0.65,0.86,0.83
2006,Alaska,0.27,0.57,0.82,0.68
2006,Arizona,0.32,0.60,0.85,0.99
2006,Arkansas,0.26,0.67,0.83,0.71
2006,California,0.36,0.62,0.93,1.18
2006,Colorado,0.33,0.59,0.87,1.01
2006,Connecticut,0.41,0.62,0.97,1.49
2006,Delaware,0.31,0.56,0.83,0.91
2006,District of Columbia,0.40,0.60,0.94,1.40
2006,Florida,0.37,0.68,0.96,1.31
2006,Georgia,0.31,0.63,0.88,0.93
2006,Hawaii,0.28,0.57,0.81,0.78
2006,Idaho,0.29,0.64,0.85,0.86
2006,Illinois,0.33,0.61,0.89,1.07
2006,Indiana,0.27,0.59,0.81,0.70
2006,Iowa,0.26,0.57,0.78,0.65
2006,Kansas,0.29,0.60,0.83,0.81
2006,Kentucky,0.26,0.63,0.82,0.69
2006,Louisiana,0.29,0.67,0.88,0.84
2006,Maine,0.26,0.60,0.80,0.68
2006,Maryland,0.32,0.55,0.83,0.95
2006,Massachusetts,0.36,0.59,0.90,1.19
2006,Michigan,0.27,0.60,0.83,0.73
2006,Minnesota,0.30,0.57,0.83,0.88
2006,Mississippi,0.26,0.71,0.83,0.68
2006,Missouri,0.28,0.62,0.84,0.80
2006,Montana,0.27,0.66,0.85,0.73
2006,Nebraska,0.28,0.61,0.83,0.81
2006,Nevada,0.38,0.63,0.92,1.36
2006,New Hampshire,0.30,0.56,0.83,0.89
2006,New Jersey,0.35,0.59,0.90,1.11
2006,New Mexico,0.27,0.65,0.84,0.72
2006,New York,0.39,0.66,0.97,1.42
2006,North Carolina,0.29,0.62,0.85,0.82
2006,North Dakota,0.26,0.61,0.80,0.67
2006,Ohio,0.27,0.59,0.80,0.73
2006,Oklahoma,0.30,0.65,0.86,0.90
2006,Oregon,0.28,0.59,0.83,0.79
2006,Pennsylvania,0.30,0.61,0.85,0.88
2006,Rhode Island,0.29,0.59,0.84,0.84
2006,South Carolina,0.28,0.64,0.84,0.78
2006,South Dakota,0.29,0.64,0.84,0.84
2006,Tennessee,0.30,0.64,0.86,0.88
2006,Texas,0.33,0.64,0.91,1.07
2006,Utah,0.30,0.59,0.83,0.89
2006,Vermont,0.28,0.60,0.83,0.78
2006,Virginia,0.31,0.56,0.85,0.92
2006,Washington,0.32,0.57,0.84,0.97
2006,West Virginia,0.24,0.64,0.78,0.55
2006,Wisconsin,0.28,0.58,0.81,0.77
2006,Wyoming,0.38,0.63,0.92,1.36
2007,United States,0.33,0.63,0.89,1.03
2007,Alabama,0.29,0.65,0.86,0.81
2007,Alaska,0.27,0.56,0.82,0.70
2007,Arizona,0.31,0.60,0.85,0.93
2007,Arkansas,0.27,0.67,0.84,0.71
2007,California,0.35,0.63,0.93,1.13
2007,Colorado,0.32,0.59,0.87,0.99
2007,Connecticut,0.41,0.63,0.97,1.47
2007,Delaware,0.30,0.56,0.82,0.85
2007,District of Columbia,0.39,0.60,0.94,1.36
2007,Florida,0.36,0.69,0.96,1.24
2007,Georgia,0.31,0.64,0.88,0.90
2007,Hawaii,0.28,0.57,0.81,0.75
2007,Idaho,0.29,0.64,0.86,0.83
2007,Illinois,0.33,0.61,0.90,1.07
2007,Indiana,0.26,0.60,0.82,0.69
2007,Iowa,0.26,0.57,0.79,0.66
2007,Kansas,0.29,0.60,0.84,0.83
2007,Kentucky,0.26,0.63,0.83,0.68
2007,Louisiana,0.31,0.68,0.90,0.92
2007,Maine,0.26,0.60,0.80,0.66
2007,Maryland,0.31,0.55,0.84,0.92
2007,Massachusetts,0.36,0.60,0.90,1.18
2007,Michigan,0.27,0.61,0.84,0.72
2007,Minnesota,0.30,0.58,0.84,0.87
2007,Mississippi,0.26,0.71,0.85,0.68
2007,Missouri,0.29,0.62,0.85,0.82
2007,Montana,0.27,0.66,0.86,0.74
2007,Nebraska,0.28,0.60,0.83,0.81
2007,Nevada,0.36,0.63,0.91,1.23
2007,New Hampshire,0.30,0.56,0.83,0.87
2007,New Jersey,0.35,0.59,0.90,1.12
2007,New Mexico,0.27,0.65,0.85,0.72
2007,New York,0.40,0.66,0.98,1.42
2007,North Carolina,0.29,0.62,0.85,0.81
2007,North Dakota,0.27,0.60,0.82,0.73
2007,Ohio,0.27,0.59,0.80,0.72
2007,Oklahoma,0.30,0.64,0.87,0.93
2007,Oregon,0.28,0.60,0.83,0.77
2007,Pennsylvania,0.30,0.61,0.86,0.88
2007,Rhode Island,0.29,0.59,0.85,0.83
2007,South Carolina,0.28,0.64,0.85,0.75
2007,South Dakota,0.29,0.64,0.85,0.85
2007,Tennessee,0.29,0.65,0.86,0.86
2007,Texas,0.34,0.65,0.92,1.10
2007,Utah,0.30,0.59,0.83,0.87
2007,Vermont,0.28,0.61,0.84,0.77
2007,Virginia,0.31,0.57,0.85,0.90
2007,Washington,0.31,0.57,0.84,0.95
2007,West Virginia,0.24,0.63,0.79,0.56
2007,Wisconsin,0.28,0.58,0.82,0.76
2007,Wyoming,0.38,0.64,0.93,1.36
2008,United States,0.31,0.63,0.89,0.95
2008,Alabama,0.27,0.64,0.85,0.73
2008,Alaska,0.27,0.56,0.82,0.68
2008,Arizona,0.29,0.60,0.84,0.81
2008,Arkansas,0.26,0.67,0.85,0.71
2008,California,0.33,0.63,0.92,1.05
2008,Colorado,0.31,0.58,0.86,0.90
2008,Connecticut,0.39,0.62,0.96,1.41
2008,Delaware,0.28,0.56,0.81,0.76
2008,District of Columbia,0.38,0.60,0.93,1.29
2008,Florida,0.34,0.68,0.94,1.11
2008,Georgia,0.29,0.65,0.89,0.82
2008,Hawaii,0.27,0.57,0.81,0.70
2008,Idaho,0.27,0.63,0.84,0.72
2008,Illinois,0.32,0.61,0.89,1.00
2008,Indiana,0.25,0.60,0.82,0.64
2008,Iowa,0.25,0.57,0.79,0.62
2008,Kansas,0.28,0.60,0.84,0.78
2008,Kentucky,0.25,0.63,0.83,0.63
2008,Louisiana,0.29,0.66,0.88,0.85
2008,Maine,0.25,0.60,0.80,0.60
2008,Maryland,0.30,0.55,0.83,0.86
2008,Massachusetts,0.34,0.59,0.90,1.10
2008,Michigan,0.26,0.61,0.85,0.68
2008,Minnesota,0.29,0.57,0.83,0.82
2008,Mississippi,0.25,0.70,0.84,0.62
2008,Missouri,0.28,0.62,0.85,0.77
2008,Montana,0.26,0.66,0.85,0.71
2008,Nebraska,0.27,0.60,0.83,0.75
2008,Nevada,0.33,0.62,0.88,1.07
2008,New Hampshire,0.29,0.56,0.83,0.81
2008,New Jersey,0.34,0.59,0.90,1.07
2008,New Mexico,0.26,0.65,0.85,0.67
2008,New York,0.38,0.66,0.97,1.35
2008,North Carolina,0.28,0.62,0.85,0.74
2008,North Dakota,0.27,0.59,0.82,0.71
2008,Ohio,0.26,0.59,0.80,0.67
2008,Oklahoma,0.29,0.64,0.86,0.86
2008,Oregon,0.27,0.60,0.83,0.70
2008,Pennsylvania,0.29,0.61,0.85,0.82
2008,Rhode Island,0.28,0.59,0.84,0.77
2008,South Carolina,0.26,0.64,0.84,0.68
2008,South Dakota,0.28,0.63,0.85,0.81
2008,Tennessee,0.28,0.65,0.86,0.79
2008,Texas,0.33,0.64,0.91,1.03
2008,Utah,0.28,0.59,0.83,0.80
2008,Vermont,0.27,0.60,0.83,0.70
2008,Virginia,0.30,0.57,0.85,0.84
2008,Washington,0.30,0.57,0.84,0.87
2008,West Virginia,0.24,0.64,0.81,0.56
2008,Wisconsin,0.27,0.58,0.82,0.72
2008,Wyoming,0.35,0.62,0.90,1.20
2009,United States,0.30,0.62,0.88,0.90
2009,Alabama,0.26,0.62,0.84,0.71
2009,Alaska,0.26,0.57,0.82,0.66
2009,Arizona,0.27,0.61,0.85,0.73
2009,Arkansas,0.26,0.63,0.83,0.72
2009,California,0.32,0.64,0.92,0.98
2009,Colorado,0.29,0.59,0.85,0.83
2009,Connecticut,0.38,0.64,0.95,1.33
2009,Delaware,0.26,0.56,0.80,0.68
2009,District of Columbia,0.35,0.62,0.92,1.16
2009,Florida,0.32,0.68,0.94,1.03
2009,Georgia,0.28,0.65,0.89,0.76
2009,Hawaii,0.25,0.57,0.80,0.64
2009,Idaho,0.25,0.63,0.84,0.65
2009,Illinois,0.31,0.61,0.88,0.93
2009,Indiana,0.25,0.59,0.81,0.61
2009,Iowa,0.24,0.56,0.78,0.59
2009,Kansas,0.27,0.60,0.84,0.76
2009,Kentucky,0.25,0.60,0.81,0.62
2009,Louisiana,0.29,0.64,0.89,0.86
2009,Maine,0.24,0.57,0.79,0.57
2009,Maryland,0.28,0.56,0.83,0.77
2009,Massachusetts,0.33,0.60,0.89,1.03
2009,Michigan,0.26,0.61,0.85,0.67
2009,Minnesota,0.28,0.58,0.83,0.77
2009,Mississippi,0.25,0.65,0.84,0.66
2009,Missouri,0.27,0.60,0.84,0.74
2009,Montana,0.26,0.64,0.85,0.69
2009,Nebraska,0.26,0.59,0.82,0.73
2009,Nevada,0.31,0.64,0.89,1.00
2009,New Hampshire,0.28,0.57,0.83,0.78
2009,New Jersey,0.32,0.60,0.89,0.97
2009,New Mexico,0.25,0.63,0.84,0.64
2009,New York,0.37,0.66,0.96,1.28
2009,North Carolina,0.26,0.60,0.83,0.69
2009,North Dakota,0.26,0.58,0.82,0.72
2009,Ohio,0.25,0.58,0.80,0.64
2009,Oklahoma,0.28,0.61,0.85,0.80
2009,Oregon,0.25,0.59,0.82,0.64
2009,Pennsylvania,0.28,0.60,0.84,0.78
2009,Rhode Island,0.27,0.58,0.83,0.72
2009,South Carolina,0.25,0.61,0.82,0.63
2009,South Dakota,0.27,0.62,0.84,0.78
2009,Tennessee,0.27,0.62,0.84,0.75
2009,Texas,0.32,0.64,0.90,0.99
2009,Utah,0.26,0.59,0.82,0.72
2009,Vermont,0.25,0.59,0.82,0.64
2009,Virginia,0.28,0.57,0.84,0.78
2009,Washington,0.28,0.57,0.83,0.78
2009,West Virginia,0.23,0.58,0.79,0.56
2009,Wisconsin,0.26,0.58,0.81,0.69
2009,Wyoming,0.33,0.63,0.90,1.15
2010,United States,0.30,0.63,0.88,0.92
2010,Alabama,0.26,0.59,0.85,0.77
2010,Alaska,0.26,0.56,0.81,0.67
2010,Arizona,0.26,0.62,0.86,0.73
2010,Arkansas,0.26,0.59,0.83,0.78
2010,California,0.31,0.67,0.94,1.02
2010,Colorado,0.28,0.61,0.86,0.84
2010,Connecticut,0.38,0.67,0.96,1.37
2010,Delaware,0.24,0.56,0.79,0.64
2010,District of Columbia,0.32,0.64,0.92,1.04
2010,Florida,0.31,0.68,0.95,1.04
2010,Georgia,0.28,0.63,0.90,0.80
2010,Hawaii,0.24,0.56,0.80,0.63
2010,Idaho,0.24,0.63,0.86,0.66
2010,Illinois,0.30,0.62,0.88,0.92
2010,Indiana,0.25,0.57,0.81,0.65
2010,Iowa,0.23,0.55,0.78,0.60
2010,Kansas,0.27,0.59,0.83,0.80
2010,Kentucky,0.25,0.57,0.81,0.68
2010,Louisiana,0.28,0.62,0.88,0.81
2010,Maine,0.23,0.55,0.78,0.61
2010,Maryland,0.26,0.57,0.82,0.73
2010,Massachusetts,0.33,0.63,0.90,1.07
2010,Michigan,0.27,0.60,0.85,0.76
2010,Minnesota,0.27,0.59,0.83,0.79
2010,Mississippi,0.26,0.61,0.85,0.80
2010,Missouri,0.27,0.59,0.83,0.78
2010,Montana,0.26,0.61,0.85,0.74
2010,Nebraska,0.26,0.58,0.82,0.79
2010,Nevada,0.30,0.68,0.93,1.08
2010,New Hampshire,0.28,0.58,0.83,0.84
2010,New Jersey,0.31,0.62,0.89,0.91
2010,New Mexico,0.25,0.59,0.84,0.69
2010,New York,0.37,0.68,0.97,1.32
2010,North Carolina,0.25,0.58,0.83,0.70
2010,North Dakota,0.26,0.57,0.81,0.74
2010,Ohio,0.25,0.56,0.79,0.68
2010,Oklahoma,0.27,0.59,0.84,0.79
2010,Oregon,0.25,0.58,0.82,0.66
2010,Pennsylvania,0.28,0.59,0.84,0.81
2010,Rhode Island,0.26,0.58,0.82,0.75
2010,South Carolina,0.25,0.58,0.82,0.67
2010,South Dakota,0.27,0.60,0.83,0.80
2010,Tennessee,0.27,0.60,0.85,0.81
2010,Texas,0.31,0.63,0.90,0.98
2010,Utah,0.25,0.59,0.82,0.72
2010,Vermont,0.25,0.57,0.81,0.64
2010,Virginia,0.28,0.59,0.84,0.79
2010,Washington,0.26,0.59,0.83,0.76
2010,West Virginia,0.23,0.54,0.78,0.60
2010,Wisconsin,0.25,0.58,0.81,0.73
2010,Wyoming,0.34,0.66,0.90,1.30
2011,United States,0.30,0.63,0.89,0.92
2011,Alabama,0.26,0.59,0.84,0.75
2011,Alaska,0.26,0.57,0.81,0.65
2011,Arizona,0.26,0.62,0.87,0.74
2011,Arkansas,0.27,0.61,0.86,0.81
2011,California,0.32,0.67,0.95,1.01
2011,Colorado,0.29,0.62,0.87,0.89
2011,Connecticut,0.37,0.68,0.96,1.30
2011,Delaware,0.25,0.56,0.80,0.65
2011,District of Columbia,0.33,0.64,0.92,1.05
2011,Florida,0.32,0.69,0.96,1.08
2011,Georgia,0.28,0.64,0.90,0.79
2011,Hawaii,0.23,0.57,0.80,0.60
2011,Idaho,0.24,0.63,0.86,0.67
2011,Illinois,0.30,0.63,0.89,0.91
2011,Indiana,0.25,0.58,0.82,0.67
2011,Iowa,0.24,0.56,0.78,0.61
2011,Kansas,0.28,0.60,0.84,0.81
2011,Kentucky,0.24,0.57,0.82,0.65
2011,Louisiana,0.27,0.59,0.85,0.74
2011,Maine,0.23,0.56,0.79,0.60
2011,Maryland,0.27,0.58,0.83,0.75
2011,Massachusetts,0.33,0.64,0.91,1.07
2011,Michigan,0.27,0.60,0.86,0.75
2011,Minnesota,0.27,0.59,0.83,0.77
2011,Mississippi,0.24,0.58,0.83,0.62
2011,Missouri,0.27,0.60,0.85,0.77
2011,Montana,0.26,0.62,0.86,0.71
2011,Nebraska,0.26,0.58,0.82,0.73
2011,Nevada,0.29,0.68,0.92,0.98
2011,New Hampshire,0.28,0.59,0.84,0.82
2011,New Jersey,0.31,0.63,0.90,0.92
2011,New Mexico,0.25,0.59,0.84,0.65
2011,New York,0.37,0.69,0.98,1.32
2011,North Carolina,0.26,0.59,0.84,0.71
2011,North Dakota,0.28,0.59,0.83,0.81
2011,Ohio,0.25,0.57,0.81,0.70
2011,Oklahoma,0.28,0.60,0.85,0.84
2011,Oregon,0.25,0.59,0.83,0.67
2011,Pennsylvania,0.28,0.60,0.84,0.80
2011,Rhode Island,0.28,0.59,0.84,0.80
2011,South Carolina,0.25,0.59,0.83,0.65
2011,South Dakota,0.27,0.60,0.84,0.83
2011,Tennessee,0.27,0.60,0.85,0.78
2011,Texas,0.32,0.64,0.91,1.02
2011,Utah,0.25,0.60,0.83,0.71
2011,Vermont,0.26,0.58,0.83,0.71
2011,Virginia,0.28,0.59,0.85,0.77
2011,Washington,0.27,0.60,0.84,0.79
2011,West Virginia,0.24,0.55,0.79,0.65
2011,Wisconsin,0.26,0.58,0.82,0.73
2011,Wyoming,0.31,0.63,0.87,1.07
2012,United States,0.33,0.64,0.92,1.08
2012,Alabama,0.27,0.59,0.85,0.79
2012,Alaska,0.27,0.57,0.82,0.73
2012,Arizona,0.28,0.62,0.87,0.84
2012,Arkansas,0.30,0.61,0.87,1.00
2012,California,0.35,0.69,0.97,1.22
2012,Colorado,0.31,0.63,0.89,1.00
2012,Connecticut,0.41,0.70,1.00,1.49
2012,Delaware,0.27,0.58,0.83,0.74
2012,District of Columbia,0.37,0.66,0.96,1.29
2012,Florida,0.37,0.71,1.00,1.33
2012,Georgia,0.30,0.63,0.90,0.90
2012,Hawaii,0.25,0.58,0.81,0.70
2012,Idaho,0.27,0.64,0.89,0.82
2012,Illinois,0.33,0.64,0.91,1.07
2012,Indiana,0.27,0.58,0.83,0.76
2012,Iowa,0.26,0.57,0.80,0.74
2012,Kansas,0.30,0.61,0.87,0.93
2012,Kentucky,0.26,0.58,0.83,0.73
2012,Louisiana,0.30,0.64,0.90,0.93
2012,Maine,0.25,0.56,0.80,0.69
2012,Maryland,0.29,0.59,0.85,0.83
2012,Massachusetts,0.35,0.65,0.93,1.19
2012,Michigan,0.30,0.62,0.88,0.91
2012,Minnesota,0.30,0.60,0.85,0.89
2012,Mississippi,0.26,0.60,0.85,0.73
2012,Missouri,0.29,0.61,0.86,0.89
2012,Montana,0.29,0.63,0.88,0.88
2012,Nebraska,0.29,0.60,0.85,0.91
2012,Nevada,0.34,0.70,0.96,1.29
2012,New Hampshire,0.30,0.60,0.85,0.90
2012,New Jersey,0.33,0.65,0.93,1.03
2012,New Mexico,0.27,0.60,0.86,0.76
2012,New York,0.40,0.71,1.01,1.50
2012,North Carolina,0.28,0.60,0.86,0.81
2012,North Dakota,0.32,0.62,0.87,1.05
2012,Ohio,0.27,0.58,0.82,0.79
2012,Oklahoma,0.31,0.62,0.87,1.02
2012,Oregon,0.27,0.59,0.84,0.76
2012,Pennsylvania,0.31,0.61,0.87,0.93
2012,Rhode Island,0.29,0.60,0.85,0.87
2012,South Carolina,0.27,0.60,0.85,0.77
2012,South Dakota,0.31,0.63,0.88,1.00
2012,Tennessee,0.30,0.61,0.87,0.92
2012,Texas,0.35,0.65,0.94,1.19
2012,Utah,0.29,0.62,0.86,0.91
2012,Vermont,0.27,0.59,0.83,0.76
2012,Virginia,0.29,0.61,0.87,0.86
2012,Washington,0.30,0.62,0.87,0.96
2012,West Virginia,0.24,0.55,0.79,0.62
2012,Wisconsin,0.28,0.59,0.83,0.85
2012,Wyoming,0.35,0.65,0.91,1.29
2013,United States,0.31,0.63,0.90,0.95
2013,Alabama,0.26,0.58,0.83,0.69
2013,Alaska,0.26,0.56,0.80,0.64
2013,Arizona,0.26,0.62,0.87,0.74
2013,Arkansas,0.28,0.60,0.85,0.84
2013,California,0.33,0.67,0.95,1.07
2013,Colorado,0.28,0.61,0.87,0.82
2013,Connecticut,0.39,0.68,0.97,1.36
2013,Delaware,0.25,0.57,0.81,0.65
2013,District of Columbia,0.33,0.64,0.92,1.03
2013,Florida,0.34,0.69,0.97,1.12
2013,Georgia,0.29,0.63,0.89,0.81
2013,Hawaii,0.24,0.57,0.80,0.63
2013,Idaho,0.26,0.62,0.86,0.70
2013,Illinois,0.31,0.63,0.89,0.95
2013,Indiana,0.26,0.57,0.82,0.69
2013,Iowa,0.24,0.55,0.78,0.62
2013,Kansas,0.28,0.60,0.85,0.83
2013,Kentucky,0.25,0.57,0.82,0.65
2013,Louisiana,0.28,0.62,0.88,0.82
2013,Maine,0.24,0.56,0.79,0.61
2013,Maryland,0.28,0.59,0.84,0.75
2013,Massachusetts,0.34,0.64,0.92,1.09
2013,Michigan,0.29,0.61,0.87,0.80
2013,Minnesota,0.28,0.59,0.83,0.78
2013,Mississippi,0.25,0.58,0.83,0.65
2013,Missouri,0.28,0.60,0.85,0.79
2013,Montana,0.26,0.61,0.85,0.71
2013,Nebraska,0.26,0.58,0.82,0.73
2013,Nevada,0.33,0.69,0.94,1.19
2013,New Hampshire,0.28,0.58,0.83,0.77
2013,New Jersey,0.32,0.64,0.91,0.96
2013,New Mexico,0.26,0.59,0.84,0.68
2013,New York,0.39,0.70,1.00,1.40
2013,North Carolina,0.27,0.59,0.84,0.71
2013,North Dakota,0.29,0.59,0.83,0.86
2013,Ohio,0.26,0.57,0.80,0.70
2013,Oklahoma,0.28,0.60,0.85,0.85
2013,Oregon,0.26,0.58,0.83,0.69
2013,Pennsylvania,0.29,0.60,0.85,0.80
2013,Rhode Island,0.28,0.59,0.85,0.78
2013,South Carolina,0.26,0.58,0.84,0.69
2013,South Dakota,0.29,0.61,0.86,0.84
2013,Tennessee,0.28,0.60,0.85,0.81
2013,Texas,0.32,0.65,0.93,1.03
2013,Utah,0.27,0.60,0.83,0.77
2013,Vermont,0.26,0.58,0.82,0.68
2013,Virginia,0.28,0.59,0.84,0.74
2013,Washington,0.28,0.60,0.84,0.82
2013,West Virginia,0.23,0.54,0.78,0.56
2013,Wisconsin,0.27,0.58,0.82,0.77
2013,Wyoming,0.37,0.67,0.92,1.42
2014,United States,0.32,0.64,0.91,1.02
2014,Alabama,0.26,0.58,0.84,0.72
2014,Alaska,0.26,0.56,0.80,0.65
2014,Arizona,0.27,0.62,0.87,0.78
2014,Arkansas,0.29,0.61,0.86,0.92
2014,California,0.35,0.68,0.97,1.16
2014,Colorado,0.30,0.62,0.88,0.89
2014,Connecticut,0.39,0.68,0.98,1.40
2014,Delaware,0.26,0.57,0.82,0.69
2014,District of Columbia,0.34,0.64,0.93,1.10
2014,Florida,0.35,0.70,0.99,1.24
2014,Georgia,0.30,0.63,0.90,0.90
2014,Hawaii,0.25,0.57,0.80,0.65
2014,Idaho,0.26,0.61,0.85,0.73
2014,Illinois,0.32,0.63,0.90,1.01
2014,Indiana,0.27,0.58,0.82,0.73
2014,Iowa,0.25,0.56,0.79,0.65
2014,Kansas,0.29,0.60,0.86,0.89
2014,Kentucky,0.26,0.58,0.83,0.72
2014,Louisiana,0.30,0.62,0.89,0.90
2014,Maine,0.25,0.56,0.80,0.63
2014,Maryland,0.29,0.59,0.85,0.79
2014,Massachusetts,0.36,0.65,0.93,1.18
2014,Michigan,0.29,0.61,0.87,0.83
2014,Minnesota,0.29,0.59,0.84,0.84
2014,Mississippi,0.25,0.58,0.84,0.68
2014,Missouri,0.29,0.61,0.86,0.86
2014,Montana,0.28,0.61,0.86,0.80
2014,Nebraska,0.28,0.59,0.84,0.85
2014,Nevada,0.32,0.68,0.93,1.10
2014,New Hampshire,0.28,0.59,0.83,0.81
2014,New Jersey,0.33,0.64,0.92,1.00
2014,New Mexico,0.27,0.59,0.85,0.72
2014,New York,0.40,0.71,1.02,1.50
2014,North Carolina,0.28,0.60,0.86,0.79
2014,North Dakota,0.29,0.59,0.84,0.90
2014,Ohio,0.27,0.57,0.81,0.76
2014,Oklahoma,0.29,0.61,0.86,0.89
2014,Oregon,0.27,0.59,0.84,0.74
2014,Pennsylvania,0.30,0.60,0.86,0.86
2014,Rhode Island,0.29,0.60,0.86,0.87
2014,South Carolina,0.27,0.59,0.84,0.73
2014,South Dakota,0.29,0.61,0.86,0.88
2014,Tennessee,0.29,0.61,0.87,0.90
2014,Texas,0.34,0.65,0.93,1.12
2014,Utah,0.28,0.60,0.84,0.83
2014,Vermont,0.27,0.59,0.83,0.73
2014,Virginia,0.29,0.60,0.86,0.81
2014,Washington,0.30,0.61,0.86,0.92
2014,West Virginia,0.25,0.55,0.80,0.63
2014,Wisconsin,0.27,0.58,0.82,0.78
2014,Wyoming,0.36,0.66,0.91,1.35
2015,United States,0.32,0.64,0.91,1.03
2015,Alabama,0.27,0.59,0.84,0.75
2015,Alaska,0.26,0.56,0.80,0.66
2015,Arizona,0.28,0.62,0.87,0.81
2015,Arkansas,0.29,0.61,0.87,0.92
2015,California,0.35,0.68,0.97,1.18
2015,Colorado,0.30,0.61,0.87,0.88
2015,Connecticut,0.39,0.68,0.98,1.37
2015,Delaware,0.27,0.58,0.82,0.73
2015,District of Columbia,0.34,0.65,0.93,1.15
2015,Florida,0.36,0.70,0.99,1.29
2015,Georgia,0.30,0.63,0.90,0.90
2015,Hawaii,0.25,0.57,0.81,0.67
2015,Idaho,0.26,0.62,0.86,0.75
2015,Illinois,0.33,0.63,0.90,1.03
2015,Indiana,0.27,0.58,0.82,0.74
2015,Iowa,0.25,0.56,0.79,0.65
2015,Kansas,0.29,0.60,0.85,0.84
2015,Kentucky,0.27,0.58,0.83,0.74
2015,Louisiana,0.28,0.62,0.88,0.80
2015,Maine,0.25,0.56,0.79,0.62
2015,Maryland,0.29,0.59,0.85,0.80
2015,Massachusetts,0.35,0.65,0.93,1.17
2015,Michigan,0.30,0.61,0.87,0.85
2015,Minnesota,0.29,0.59,0.84,0.84
2015,Mississippi,0.25,0.59,0.84,0.67
2015,Missouri,0.29,0.60,0.86,0.86
2015,Montana,0.27,0.61,0.85,0.77
2015,Nebraska,0.27,0.58,0.83,0.76
2015,Nevada,0.32,0.68,0.94,1.14
2015,New Hampshire,0.28,0.58,0.83,0.81
2015,New Jersey,0.33,0.64,0.92,1.00
2015,New Mexico,0.26,0.59,0.84,0.68
2015,New York,0.40,0.71,1.01,1.47
2015,North Carolina,0.29,0.60,0.86,0.84
2015,North Dakota,0.26,0.58,0.81,0.74
2015,Ohio,0.27,0.57,0.81,0.76
2015,Oklahoma,0.29,0.61,0.86,0.85
2015,Oregon,0.27,0.59,0.84,0.76
2015,Pennsylvania,0.30,0.61,0.87,0.90
2015,Rhode Island,0.28,0.59,0.84,0.79
2015,South Carolina,0.27,0.59,0.85,0.75
2015,South Dakota,0.29,0.61,0.86,0.87
2015,Tennessee,0.29,0.61,0.87,0.89
2015,Texas,0.33,0.65,0.93,1.05
2015,Utah,0.28,0.60,0.84,0.82
2015,Vermont,0.27,0.58,0.82,0.72
2015,Virginia,0.29,0.60,0.86,0.81
2015,Washington,0.30,0.61,0.86,0.93
2015,West Virginia,0.24,0.55,0.79,0.60
2015,Wisconsin,0.27,0.58,0.82,0.79
2015,Wyoming,0.34,0.66,0.91,1.26
2016,United States,0.31,0.63,0.90,0.98
2016,Alabama,0.27,0.59,0.84,0.76
2016,Alaska,0.26,0.56,0.80,0.64
2016,Arizona,0.28,0.61,0.87,0.80
2016,Arkansas,0.30,0.62,0.87,0.98
2016,California,0.35,0.67,0.96,1.15
2016,Colorado,0.29,0.62,0.87,0.89
2016,Connecticut,0.37,0.67,0.96,1.26
2016,Delaware,0.26,0.57,0.81,0.68
2016,District of Columbia,0.33,0.65,0.93,1.09
2016,Florida,0.34,0.67,0.95,1.15
2016,Georgia,0.30,0.62,0.89,0.86
2016,Hawaii,0.25,0.57,0.81,0.68
2016,Idaho,0.27,0.62,0.85,0.78
2016,Illinois,0.32,0.63,0.89,0.97
2016,Indiana,0.27,0.58,0.82,0.76
2016,Iowa,0.24,0.56,0.79,0.64
2016,Kansas,0.28,0.60,0.85,0.80
2016,Kentucky,0.26,0.58,0.82,0.73
2016,Louisiana,0.28,0.63,0.89,0.82
2016,Maine,0.25,0.56,0.80,0.67
2016,Maryland,0.29,0.59,0.85,0.79
2016,Massachusetts,0.35,0.64,0.92,1.12
2016,Michigan,0.30,0.61,0.87,0.88
2016,Minnesota,0.28,0.59,0.84,0.83
2016,Mississippi,0.25,0.59,0.84,0.70
2016,Missouri,0.29,0.60,0.85,0.85
2016,Montana,0.27,0.61,0.85,0.75
2016,Nebraska,0.26,0.59,0.83,0.75
2016,Nevada,0.34,0.68,0.95,1.26
2016,New Hampshire,0.29,0.59,0.83,0.84
2016,New Jersey,0.33,0.64,0.92,0.98
2016,New Mexico,0.26,0.59,0.84,0.69
2016,New York,0.38,0.70,0.99,1.37
2016,North Carolina,0.28,0.60,0.86,0.81
2016,North Dakota,0.25,0.58,0.81,0.71
2016,Ohio,0.27,0.57,0.81,0.74
2016,Oklahoma,0.27,0.60,0.85,0.79
2016,Oregon,0.27,0.59,0.84,0.77
2016,Pennsylvania,0.30,0.60,0.86,0.86
2016,Rhode Island,0.28,0.58,0.84,0.79
2016,South Carolina,0.27,0.60,0.85,0.77
2016,South Dakota,0.29,0.62,0.86,0.87
2016,Tennessee,0.30,0.61,0.87,0.91
2016,Texas,0.31,0.63,0.91,0.94
2016,Utah,0.28,0.61,0.85,0.87
2016,Vermont,0.26,0.58,0.82,0.71
2016,Virginia,0.28,0.59,0.85,0.79
2016,Washington,0.30,0.61,0.86,0.97
2016,West Virginia,0.23,0.55,0.79,0.57
2016,Wisconsin,0.27,0.58,0.82,0.79
2016,Wyoming,0.33,0.67,0.91,1.15
